EPA_US
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
4.828032
9.4951296
13.8403584
18.507456
23.0136192
27.1979136
27.8416512
29.1291264
33.3134208
34.9227648
36.0493056
36.21024
35.5665024
34.600896
33.6352896
32.8306176
31.8650112
27.358848
23.9792256
23.9792256
24.4620288
24.944832
25.749504
27.5197824
30.7384704
33.9571584
36.5321088
36.8539776
36.5321088
36.3711744
34.2790272
30.577536
27.5197824
25.4276352
25.4276352
28.4853888
31.8650112
34.7618304
37.3367808
38.9461248
39.5898624
40.0726656
40.2336
39.5898624
39.428928
39.7507968
39.9117312
39.7507968
39.5898624
39.5898624
40.3945344
41.1992064
41.3601408
40.8773376
40.0726656
40.2336
40.8773376
41.842944
41.842944
41.3601408
42.0038784
42.9694848
44.25696
46.0272384
47.1537792
47.9584512
48.4412544
48.9240576
49.4068608
49.4068608
49.084992
48.9240576
48.7631232
48.9240576
49.5677952
48.9240576
48.1193856
47.475648
47.9584512
48.7631232
49.4068608
49.7287296
49.889664
49.7287296
48.9240576
47.9584512
48.1193856
48.6021888
49.4068608
50.2115328
51.1771392
51.8208768
52.1427456
51.8208768
51.0162048
46.0272384
40.7164032
35.405568
30.0947328
24.7838976
19.4730624
14.1622272
8.851392
3.5405568
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
5.3108352
10.6216704
15.9325056
21.2433408
26.554176
31.8650112
35.7274368
39.1070592
41.5210752
42.4866816
41.3601408
40.3945344
39.7507968
40.2336
40.5554688
40.8773376
41.5210752
43.7741568
42.647616
38.624256
36.5321088
31.2212736
28.4853888
27.6807168
29.1291264
29.9337984
32.18688
35.7274368
39.428928
43.9350912
49.084992
53.913024
58.2582528
60.0285312
63.2472192
65.178432
67.7533824
70.006464
72.5814144
74.029824
75.3172992
76.44384
76.44384
76.1219712
75.9610368
75.639168
75.639168
75.639168
75.639168
75.639168
75.9610368
76.2829056
77.0875776
78.053184
79.0187904
79.662528
80.4672
81.4328064
82.076544
82.881216
84.0077568
85.6171008
87.0655104
87.8701824
88.3529856
88.51392
88.3529856
87.8701824
87.8701824
88.1920512
88.6748544
89.318592
89.6404608
90.2841984
90.6060672
91.0888704
91.2498048
91.2498048
90.927936
90.927936
90.927936
90.927936
90.927936
90.927936
90.7670016
90.2841984
89.8013952
88.6748544
87.8701824
87.2264448
86.904576
86.4217728
86.2608384
86.7436416
86.904576
87.0655104
87.0655104
86.5827072
85.9389696
85.295232
84.6514944
83.8468224
84.3296256
83.685888
83.5249536
83.2030848
82.881216
83.0421504
83.3640192
83.8468224
84.49056
85.295232
86.099904
86.904576
88.3529856
89.1576576
89.4795264
90.123264
90.123264
89.8013952
88.8357888
87.709248
86.2608384
84.49056
82.881216
82.881216
82.881216
82.2374784
80.6281344
80.4672
80.6281344
80.4672
79.8234624
79.662528
79.662528
79.662528
79.0187904
78.2141184
77.4094464
75.9610368
74.1907584
72.42048
70.4892672
68.5580544
66.787776
64.8565632
61.959744
59.545728
56.6489088
54.3958272
52.30368
50.694336
49.2459264
49.084992
48.28032
46.670976
44.25696
39.9117312
34.600896
32.3478144
30.7384704
29.772864
27.358848
24.944832
20.1168
17.3809152
12.874752
7.5639168
2.2530816
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1.609344
6.9201792
12.2310144
17.5418496
22.8526848
27.8416512
32.18688
36.21024
38.1414528
40.5554688
42.8085504
45.2225664
48.28032
49.5677952
50.8552704
51.6599424
52.7864832
54.0739584
55.522368
55.6833024
56.1661056
56.0051712
55.522368
55.8442368
57.131712
57.936384
57.936384
57.936384
57.936384
57.936384
57.936384
58.0973184
58.5801216
58.741056
58.5801216
57.936384
56.4879744
54.8786304
53.913024
50.5334016
46.670976
41.3601408
37.014912
32.6696832
28.16352
23.335488
19.312128
14.0012928
8.6904576
3.3796224
0
0
0
0
0
0
4.1842944
9.4951296
14.8059648
20.1168
25.4276352
30.7384704
36.0493056
40.2336
41.1992064
44.25696
46.670976
48.28032
48.4412544
48.28032
47.7975168
47.1537792
46.3491072
45.061632
40.2336
34.9227648
29.6119296
24.3010944
18.9902592
13.679424
8.3685888
3.0577536
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
5.3108352
10.6216704
